福特 福睿斯 2015款 1.5L 自动时尚型,2016年,5.4万公里,苏州,6.30万 ,13.00万
大众 凌渡 2015款 230TSI DSG风尚版,2016年,8.4万公里,苏州,9.00万 ,17.36万
奔驰B级 2012款 B 200(进口),2014年,7.3万公里,苏州,11.98万 ,34.52万
奥迪A8L 2012款 A8L 45 TFSI quattro舒适型(进口),2012年,17.8万公里,苏州,25.88万 ,100.73万
本田 缤智 2017款 1.5L CVT两驱舒适型,2017年,3.7万公里,苏州,9.60万 ,14.85万
奔驰C级 2013款 C 260 CGI 优雅型,2013年,14.4万公里,苏州,11.58万 ,38.32万
大众 速腾 2012款 1.6L 自动时尚型,2013年,1.8万公里,苏州,7.50万 ,15.61万
宝马5系 2013款 525Li 豪华型,2012年,11.0万公里,苏州,19.49万 ,53.69万
奔驰C级 2015款 C 200 旅行轿车(进口),2015年,5.5万公里,苏州,22.74万 ,45.48万
大众 速腾 2018款 1.6L 自动舒适型,2019年,1.7万公里,苏州,10.28万 ,16.04万
马自达3 2010款 两厢 1.6自动豪华型(进口),2011年,5.5万公里,苏州,4.60万 ,17.45万
福特 福克斯 2018款 三厢经典 1.6L 自动风尚型智行版,2018年,2.2万公里,苏州,7.88万 ,15.07万
马自达CX-4 2018款 2.0L 自动两驱蓝天探索版 国V,2018年,3.9万公里,苏州,11.80万 ,17.45万
大众POLO 2018款 1.5L 手动安驾型,2019年,4.6万公里,苏州,5.90万 ,8.46万
大众POLO 2016款 1.4L 自动风尚型,2017年,1.7万公里,苏州,6.48万 ,9.54万
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,2013年,8.3万公里,苏州,7.50万 ,21.36万
凯迪拉克ATS-L 2017款 28T 技术型,2018年,5.1万公里,苏州,16.90万 ,29.72万
别克 凯越 2011款 1.6LE-AT,2012年,10.7万公里,苏州,3.18万 ,12.80万
奥迪A6L 2015款 TFSI 百万纪念智领型,2015年,3.0万公里,苏州,25.80万 ,43.22万
哈弗H1 2017款 红标 1.5L 手动标准型,2017年,3.8万公里,苏州,5.00万 ,5.96万
现代 全新胜达 2013款 2.4L 自动两驱智能型,2014年,14.8万公里,苏州,8.30万 ,27.12万
本田 思域 2019款 220TURBO CVT劲动版 国V,2019年,3.7万公里,苏州,12.80万 ,15.19万
丰田 奕泽IZOA 2018款 2.0L 奕驰版 国V,2019年,3.5万公里,苏州,12.89万 ,16.80万
日产 轩逸 2018款 经典 1.6XE+ CVT领先版,2018年,4.6万公里,苏州,7.98万 ,12.24万
宝马X1 2014款 sDrive18i 领先型,2016年,8.6万公里,苏州,15.20万 ,34.63万
川汽野马 野马T70 2016款 升级版 1.8T CVT旗舰型,2016年,5.6万公里,苏州,5.90万 ,11.92万
大众 途观 2013款 1.8TSI 自动四驱豪华型,2013年,9.4万公里,苏州,10.58万 ,30.05万
福特 福克斯 2012款 三厢 1.6L 自动舒适型,2014年,11.4万公里,苏州,4.70万 ,14.21万
福特 嘉年华 2011款 三厢 1.5L 自动时尚型,2011年,9.1万公里,苏州,3.60万 ,10.63万
日产 轩逸 2012款 经典 1.6XE 自动舒适版,2016年,7.3万公里,苏州,5.68万 ,11.92万
海马S7 2013款 2.0L 手动智臻型,2013年,6.7万公里,苏州,2.80万 ,14.31万
大众 速腾 2014款 改款 1.4TSI 自动豪华型,2015年,7.8万公里,苏州,8.80万 ,18.21万
奥迪Q5 2015款 40 TFSI 进取型,2015年,10.0万公里,苏州,20.68万 ,42.07万
传祺GA6 2016款 235T DCT精英版,2017年,6.0万公里,苏州,6.08万 ,13.76万
奔驰C级 2011款 C 180K 经典型,2012年,13.4万公里,苏州,10.50万 ,33.43万
大众 速腾 2015款 230TSI 自动舒适型,2016年,6.9万公里,苏州,8.50万 ,17.45万
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,2017年,7.8万公里,苏州,5.98万 ,13.67万
日产 蓝鸟 2019款 1.6L CVT炫酷版 国V,2019年,2.8万公里,苏州,8.80万 ,13.45万
别克GL8 2014款 2.4L CT豪华商务舒适版,2016年,7.6万公里,苏州,16.50万 ,31.47万
金杯750 2018款 1.5L E动天窗版,2018年,4.2万公里,苏州,4.18万 ,6.50万
比亚迪F0 2009款 爱国版 1.0L 舒适型,2009年,6.5万公里,苏州,0.88万 ,4.44万
奔驰C级 2013款 C 180 经典型 Grand Edition,2014年,17.5万公里,苏州,12.28万 ,34.19万
起亚K2 2015款 三厢 1.4L MT GLS,2016年,3.3万公里,苏州,4.50万 ,8.46万
本田 杰德 2016款 1.8L 自动舒适精英版 5座,2016年,5.8万公里,苏州,9.80万 ,17.13万
日产 骐达 2016款 1.6L CVT智行版,2018年,2.3万公里,苏州,8.98万 ,13.34万
奔驰E级 2010款 E 260 CGI Coupe(进口),2011年,8.6万公里,苏州,14.80万 ,67.08万
本田CR-V 2013款 2.4L 四驱豪华版,2014年,8.1万公里,苏州,13.98万 ,26.03万
大众 高尔夫 2012款 1.4TSI 自动舒适型,2014年,7.9万公里,苏州,7.60万 ,15.72万
雪佛兰 科鲁兹 2018款 320 自动先锋天窗版,2018年,4.6万公里,苏州,6.68万 ,13.56万
丰田 汉兰达 2015款 2.0T 四驱精英版 7座,2017年,4.2万公里,苏州,23.55万 ,28.09万
雪铁龙 世嘉 2011款 两厢 1.6L 自动炫雅型,2012年,10.3万公里,苏州,3.05万 ,12.90万
长安 逸动 2012款 1.6L 自动尊贵型 国IV,2013年,10.2万公里,苏州,3.25万 ,10.30万
大众 速腾 2014款 改款 1.6L 自动舒适型,2015年,7.4万公里,苏州,7.70万 ,16.37万
Jeep 自由光 2016款 2.4L 领先版,2016年,10.6万公里,苏州,11.80万 ,24.94万
东南 V6菱仕 2013款 1.5L 手动豪华版,2014年,10.6万公里,苏州,2.20万 ,8.97万
宝骏730 2016款 1.8L iAMT舒适型 7座,2018年,5.0万公里,苏州,5.78万 ,8.77万
雪佛兰 科鲁兹 2013款 1.6L SE MT,2014年,10.0万公里,苏州,4.18万 ,13.01万
大众 高尔夫 2016款 1.6L 自动舒适型,2016年,2.0万公里,苏州,8.80万 ,15.73万
奔驰E级 2015款 改款 E 180 L 运动型,2016年,6.9万公里,苏州,24.80万 ,43.20万
宝马5系 2014款 520Li 典雅型,2015年,7.2万公里,苏州,23.49万 ,47.28万
丰田 凯美瑞 2010款 240G 经典版,2011年,11.2万公里,苏州,8.60万 ,23.32万
大众 桑塔纳 2015款 浩纳 1.6L 自动舒适型,2016年,7.7万公里,苏州,5.98万 ,12.80万
大众 速腾 2017款 230TSI 自动舒适型,2017年,5.3万公里,苏州,9.66万 ,17.45万
奔驰C级 2015款 改款 C 200 L,2016年,8.2万公里,苏州,23.80万 ,38.40万
斯柯达 晶锐 2012款 1.4L 自动晶致版,2012年,6.3万公里,苏州,3.13万 ,9.87万
Jeep 自由光 2016款 2.4L 专业版,2017年,6.8万公里,苏州,12.65万 ,27.12万
本田 缤智 2015款 1.8L CVT两驱豪华型,2015年,7.8万公里,苏州,10.20万 ,17.78万
Jeep 指南者 2013款 2.0L 两驱豪华版(进口),2013年,9.6万公里,苏州,7.38万 ,26.04万
日产 奇骏 2017款 2.0L CVT舒适版 2WD,2018年,2.3万公里,苏州,14.90万 ,21.36万
大众CC 2013款 2.0TSI 豪华型,2013年,9.3万公里,苏州,13.58万 ,30.81万
别克 昂科威 2016款 20T 两驱精英型,2016年,7.5万公里,苏州,11.34万 ,25.61万
日产 轩逸 2019款 经典 1.6XE+ CVT智联领先版,2018年,2.5万公里,苏州,7.58万 ,12.62万
大众 高尔夫 2014款 1.4TSI 自动舒适型,2014年,6.7万公里,苏州,7.90万 ,16.81万
雷克萨斯NX 2015款 200t 全驱 锋尚版,2016年,3.2万公里,苏州,25.28万 ,43.20万
奥迪A5 2010款 2.0TFSI Sportback 技术型(进口),2011年,8.9万公里,苏州,13.50万 ,57.31万
宝马5系 2014款 525Li 领先型,2014年,7.3万公里,苏州,23.80万 ,50.65万
福特 翼搏 2017款 1.5L 手动尊贵型,2017年,12.3万公里,苏州,4.98万 ,12.79万
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,2016年,7.2万公里,苏州,27.30万 ,32.00万
丰田 YARiS L 致炫 2019款 1.5E CVT魅动版 国VI,2019年,2.4万公里,苏州,6.98万 ,9.31万
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,2013年,8.3万公里,苏州,7.98万 ,21.36万
大众 桑塔纳 2015款 浩纳 1.6L 手动风尚型,2017年,5.8万公里,苏州,5.28万 ,10.52万
雪铁龙C5 2012款 2.0L 自动尊享型,2012年,18.6万公里,苏州,4.88万 ,20.61万
现代 途胜 2009款 2.0L 手动两驱时尚型,2012年,10.1万公里,苏州,3.90万 ,18.43万
别克GL8 2014款 2.4L 经典版,2017年,7.4万公里,苏州,11.50万 ,22.69万
奔驰GLC级 2016款 GLC 260 4MATIC 动感型,2016年,7.4万公里,苏州,29.50万 ,46.46万
大众 宝来 2017款 1.6L 自动时尚型,2017年,9.4万公里,苏州,7.36万 ,13.00万
宝马X1 2015款 sDrive18i 时尚晋级版,2015年,4.7万公里,苏州,15.50万 ,30.94万
